Player,Squad,Comp,Pos,Min,Gls,Ast,Sh,SoT,goals_per_90,assists_per_90,shots_per_90,sot_per_90,shot_accuracy,goal_efficiency,contribution,score
Ethan Mbappé,Lille,fr Ligue 1,"MF,FW",468,3,1,14,7,0.5769230769230769,0.19230769230769232,2.6923076923076925,1.3461538461538463,0.5,0.21428571428571427,4,0.09713064713064713
Kylian Mbappé,Real Madrid,es La Liga,FW,2397,24,4,132,61,0.9011264080100125,0.1501877346683354,4.956195244055069,2.290362953692115,0.4621212121212121,0.18181818181818182,28,0.12614252664315245
Ibrahim Mbaye,Paris Saint-Germain,fr Ligue 1,"FW,MF",897,1,2,20,8,0.10033444816053512,0.20066889632107024,2.0066889632107023,0.802675585284281,0.4,0.05,3,0.034972129319955414
Bryan Mbeumo,Manchester Utd,eng Premier League,"MF,FW",2367,9,3,61,30,0.34220532319391633,0.11406844106463877,2.3193916349809887,1.1406844106463878,0.4918032786885246,0.14754098360655737,12,0.06812247640022993
Henrik Meister,Pisa,it Serie A,FW,1437,2,0,20,8,0.12526096033402923,0.0,1.2526096033402923,0.5010438413361169,0.4,0.1,2,0.03725817675713292
Kader Meïté,Rennes,fr Ligue 1,FW,535,3,2,22,7,0.5046728971962616,0.33644859813084116,3.7009345794392523,1.177570093457944,0.3181818181818182,0.13636363636363635,5,0.08858113848768054
Cléo Melieres,Metz,fr Ligue 1,FW,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Brais Méndez,Real Sociedad,es La Liga,"MF,FW",1604,6,2,36,16,0.33665835411471323,0.11221945137157106,2.0199501246882794,0.8977556109725685,0.4444444444444444,0.16666666666666666,8,0.06899418121363259
Rodrigo Mendoza,Elche,es La Liga,"MF,FW",794,1,0,11,2,0.11335012594458438,0.0,1.2468513853904282,0.22670025188916876,0.18181818181818182,0.09090909090909091,1,0.03480650332035723
Paul Mendy,Cagliari,it Serie A,FW,129,2,0,6,2,1.3953488372093024,0.0,4.186046511627907,1.3953488372093024,0.3333333333333333,0.3333333333333333,2,0.17209302325581394
Khalis Merah,Lyon,fr Ligue 1,"MF,FW",981,0,1,5,3,0.0,0.09174311926605505,0.45871559633027525,0.27522935779816515,0.6,0.0,1,0.0050968399592252805
Mikel Merino,Arsenal,eng Premier League,"MF,FW",1007,4,3,21,8,0.3574975173783515,0.26812313803376364,1.8768619662363457,0.714995034756703,0.38095238095238093,0.19047619047619047,7,0.07523525795621128
Connor Metcalfe,St Pauli,de Bundesliga,FW,370,0,1,12,3,0.0,0.24324324324324326,2.9189189189189193,0.7297297297297298,0.25,0.0,1,0.02864864864864865
Lucas Michal,Monaco,fr Ligue 1,FW,59,0,0,1,0,0.0,0.0,1.5254237288135593,0.0,0.0,0.0,0,0.013559322033898306
Georges Mikautadze,Villarreal,es La Liga,FW,1858,9,5,55,26,0.43595263724434874,0.24219590958019377,2.6641550053821312,1.2594187298170074,0.4727272727272727,0.16363636363636364,14,0.08041295625795089
Georges Mikautadze,Lyon,fr Ligue 1,FW,179,1,0,10,4,0.5027932960893855,0.0,5.027932960893854,2.011173184357542,0.4,0.1,1,0.08927374301675978
Wisdom Mike,Bayern Munich,de Bundesliga,FW,30,0,0,2,1,0.0,0.0,6.0,3.0,0.5,0.0,0,0.05333333333333334
Daniel Mikołajewski,Parma,it Serie A,FW,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Arkadiusz Milik,Juventus,it Serie A,FW,36,0,0,2,2,0.0,0.0,5.0,5.0,1.0,0.0,0,0.044444444444444446
Pere Milla,Espanyol,es La Liga,"MF,FW",1807,6,0,55,19,0.29883785279468733,0.0,2.7393469839513007,0.9463198671831765,0.34545454545454546,0.10909090909090909,6,0.06077778336771143
Jovan Milošević,Werder Bremen,de Bundesliga,FW,443,3,1,12,4,0.6094808126410836,0.20316027088036115,2.4379232505643342,0.8126410835214446,0.3333333333333333,0.25,4,0.10372460496613996
Bojan Miovski,Girona,es La Liga,FW,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Rafa Mir,Elche,es La Liga,"FW,MF",1803,8,0,69,36,0.3993344425956739,0.0,3.4442595673876872,1.7970049916805324,0.5217391304347826,0.11594202898550725,8,0.0733270635896694
Kaoru Mitoma,Brighton,eng Premier League,"MF,FW",1574,3,1,28,13,0.17153748411689962,0.05717916137229988,1.6010165184243965,0.7433290978398983,0.4642857142857143,0.10714285714285714,4,0.04468143038664004
Tadjidine Mmadi,Marseille,fr Ligue 1,FW,45,0,0,2,0,0.0,0.0,4.0,0.0,0.0,0.0,0,0.035555555555555556
Max Moerstedt,Hoffenheim,de Bundesliga,FW,410,2,0,5,3,0.43902439024390244,0.0,1.0975609756097562,0.6585365853658537,0.6,0.4,2,0.11121951219512197
Terem Moffi,Nice,fr Ligue 1,FW,488,2,0,16,8,0.36885245901639346,0.0,2.9508196721311477,1.4754098360655739,0.5,0.125,2,0.06926229508196723
Mostafa Mohamed,Nantes,fr Ligue 1,FW,1143,4,0,35,8,0.31496062992125984,0.0,2.7559055118110236,0.6299212598425197,0.22857142857142856,0.11428571428571428,4,0.06275215598050243
Enzo Molebe,Lyon,fr Ligue 1,FW,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Álvaro Morata,Como,it Serie A,FW,902,0,1,22,7,0.0,0.09977827050997783,2.1951219512195124,0.6984478935698448,0.3181818181818182,0.0,1,0.02062084257206209
Diego Morcillo,Alavés,es La Liga,FW,10,0,0,1,0,0.0,0.0,9.0,0.0,0.0,0.0,0,0.08000000000000002
Afonso Moreira,Lyon,fr Ligue 1,"MF,FW",1452,3,7,32,11,0.1859504132231405,0.43388429752066116,1.9834710743801653,0.6818181818181819,0.34375,0.09375,10,0.050292699724517914
Fabio Moreno Fell,Mainz 05,de Bundesliga,FW,77,0,0,1,0,0.0,0.0,1.168831168831169,0.0,0.0,0.0,0,0.010389610389610393
Gerard Moreno,Villarreal,es La Liga,FW,1122,9,0,34,15,0.7219251336898397,0.0,2.7272727272727275,1.2032085561497325,0.4411764705882353,0.2647058823529412,9,0.11247771836007132
Tete Morente,Lecce,it Serie A,"FW,MF",859,0,0,14,2,0.0,0.0,1.4668218859138533,0.20954598370197905,0.14285714285714285,0.0,0,0.013038416763678696
Stefano Moreo,Pisa,it Serie A,"FW,MF",2021,6,1,47,18,0.2671944581890153,0.044532409698169226,2.0930232558139537,0.801583374567046,0.3829787234042553,0.1276595744680851,7,0.05769421078673924
Luca Moro,Sassuolo,it Serie A,FW,211,0,0,6,1,0.0,0.0,2.559241706161137,0.4265402843601896,0.16666666666666666,0.0,0,0.022748815165876776
Daniel Mosquera,Hellas Verona,it Serie A,FW,597,0,2,16,5,0.0,0.30150753768844224,2.412060301507538,0.7537688442211055,0.3125,0.0,2,0.024790619765494144
Marshall Munetsi,Wolves,eng Premier League,"MF,FW",875,1,1,14,6,0.10285714285714287,0.10285714285714287,1.44,0.6171428571428571,0.42857142857142855,0.07142857142857142,2,0.03325714285714286
Rodrigo Muniz,Fulham,eng Premier League,FW,755,1,1,25,4,0.11920529801324503,0.11920529801324503,2.980132450331126,0.4768211920529801,0.16,0.04,2,0.04164238410596027
Javier Muñoz,Getafe,es La Liga,"MF,FW",512,0,0,12,6,0.0,0.0,2.109375,1.0546875,0.5,0.0,0,0.018750000000000003
Víctor Muñoz,Osasuna,es La Liga,"MF,FW",2566,5,2,77,29,0.17537022603273578,0.0701480904130943,2.700701480904131,1.0171473109898674,0.37662337662337664,0.06493506493506493,7,0.0463463270945734
Vedat Muriqi,Mallorca,es La Liga,FW,2678,21,1,95,43,0.7057505601194922,0.03360716952949963,3.1926811053024644,1.445108289768484,0.45263157894736844,0.22105263157894736,22,0.10746668763020323
Jacob Murphy,Newcastle United,eng Premier League,"FW,MF",1429,3,1,40,12,0.18894331700489853,0.06298110566829951,2.5192442267319803,0.7557732680195941,0.3,0.075,4,0.04733030090972708
Salim Musah,Werder Bremen,de Bundesliga,FW,73,1,0,4,2,1.2328767123287672,0.0,4.931506849315069,2.4657534246575343,0.5,0.25,1,0.15410958904109592
Cheveyo Muy,Milan,it Serie A,FW,5,0,0,1,0,0.0,0.0,18.0,0.0,0.0,0.0,0,0.16000000000000003
Younes Namli,Le Havre,fr Ligue 1,"FW,MF",327,0,1,4,0,0.0,0.27522935779816515,1.1009174311926606,0.0,0.0,0.0,1,0.012844036697247707
Noah Nartey,Lyon,fr Ligue 1,"MF,FW",536,2,0,4,2,0.33582089552238803,0.0,0.6716417910447761,0.33582089552238803,0.5,0.5,2,0.12238805970149255
Reiss Nelson,Brentford,eng Premier League,"FW,MF",124,0,1,5,1,0.0,0.7258064516129032,3.629032258064516,0.7258064516129032,0.2,0.0,1,0.04032258064516129
David Neres,Napoli,it Serie A,"FW,MF",922,3,3,17,4,0.2928416485900217,0.2928416485900217,1.6594360086767894,0.39045553145336226,0.23529411764705882,0.17647058823529413,6,0.06761515886180938
Florian Neuhaus,Gladbach,de Bundesliga,"MF,FW",930,0,1,22,6,0.0,0.0967741935483871,2.129032258064516,0.5806451612903226,0.2727272727272727,0.0,1,0.02
Jessic Ngankam,Eintracht Frankfurt,de Bundesliga,FW,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Cyril Ngonge,Torino,it Serie A,FW,994,1,1,24,12,0.09054325955734407,0.09054325955734407,2.1730382293762576,1.0865191146881288,0.5,0.041666666666666664,2,0.03308182427900738
Bernard Nguene,Nice,fr Ligue 1,FW,138,0,0,3,0,0.0,0.0,1.9565217391304348,0.0,0.0,0.0,0,0.017391304347826087
Alieu Njie,Torino,it Serie A,FW,179,1,1,3,2,0.5027932960893855,0.5027932960893855,1.5083798882681565,1.005586592178771,0.6666666666666666,0.3333333333333333,2,0.11024208566108008
Justin Njinmah,Werder Bremen,de Bundesliga,"FW,MF",1722,5,0,52,21,0.2613240418118467,0.0,2.717770034843206,1.0975609756097562,0.40384615384615385,0.09615384615384616,5,0.0561645671401769
Christopher Nkunku,Milan,it Serie A,FW,1131,5,3,21,11,0.3978779840848807,0.23872679045092837,1.6710875331564987,0.8753315649867375,0.5238095238095238,0.23809523809523808,8,0.08457749147404321
Lukas Nmecha,Leeds United,eng Premier League,FW,908,6,1,27,14,0.5947136563876653,0.09911894273127754,2.6762114537444934,1.3876651982378854,0.5185185185185185,0.2222222222222222,7,0.09840920215369556
Arnaud Nordin,Mainz 05,de Bundesliga,"MF,FW",469,0,0,13,2,0.0,0.0,2.4946695095948828,0.3837953091684435,0.15384615384615385,0.0,0,0.022174840085287847
Arnaud Nordin,Rennes,fr Ligue 1,"FW,MF",521,1,1,18,4,0.1727447216890595,0.1727447216890595,3.109404990403071,0.690978886756238,0.2222222222222222,0.05555555555555555,2,0.049114949882704206
Tijjani Noslin,Lazio,it Serie A,FW,845,3,0,28,9,0.3195266272189349,0.0,2.9822485207100593,0.9585798816568047,0.32142857142857145,0.10714285714285714,3,0.06355874894336433
Randy Nteka,Rayo Vallecano,es La Liga,FW,204,1,0,7,1,0.4411764705882353,0.0,3.088235294117647,0.4411764705882353,0.14285714285714285,0.14285714285714285,1,0.07759103641456583
Joi Nuredini,Genoa,it Serie A,FW,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Antonio Nusa,RB Leipzig,de Bundesliga,"FW,MF",1942,4,3,57,17,0.1853759011328527,0.13903192584963955,2.641606591143151,0.7878475798146242,0.2982456140350877,0.07017543859649122,7,0.04812365620539505
M'Bala Nzola,Pisa,it Serie A,FW,1052,3,0,28,7,0.2566539923954373,0.0,2.3954372623574143,0.5988593155893536,0.25,0.10714285714285714,3,0.05526887561108093
M'Bala Nzola,Sassuolo,it Serie A,FW,288,1,1,6,2,0.3125,0.3125,1.875,0.625,0.3333333333333333,0.16666666666666666,2,0.06875
Noam Obougou Jacquet,Le Havre,fr Ligue 1,FW,104,1,0,4,3,0.8653846153846154,0.0,3.4615384615384617,2.5961538461538463,0.75,0.25,1,0.12307692307692308
Job Ochieng',Real Sociedad,es La Liga,FW,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Wilson Odobert,Tottenham Hotspur,eng Premier League,"MF,FW",985,0,2,21,8,0.0,0.18274111675126906,1.9187817258883249,0.7309644670050762,0.38095238095238093,0.0,2,0.019086294416243654
Uchenna Ogundu,Augsburg,de Bundesliga,FW,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Noah Okafor,Leeds United,eng Premier League,"FW,MF",1497,7,1,33,14,0.42084168336673344,0.06012024048096193,1.9839679358717437,0.8416833667334669,0.42424242424242425,0.21212121212121213,8,0.08130199793526446
David Okereke,Cremonese,it Serie A,"FW,MF",353,1,0,6,4,0.254957507082153,0.0,1.529745042492918,1.019830028328612,0.6666666666666666,0.16666666666666666,1,0.05939565627950897
Dani Olmo,Barcelona,es La Liga,"MF,FW",1776,7,7,64,21,0.3547297297297297,0.3547297297297297,3.2432432432432434,1.0641891891891893,0.328125,0.109375,14,0.07198761261261262
Tani Oluwaseyi,Villarreal,es La Liga,FW,777,2,2,15,7,0.23166023166023164,0.23166023166023164,1.7374517374517373,0.8108108108108109,0.4666666666666667,0.13333333333333333,4,0.056010296010296015
Jacob Ondrejka,Parma,it Serie A,"FW,MF",773,0,0,21,7,0.0,0.0,2.445019404915912,0.815006468305304,0.3333333333333333,0.0,0,0.021733505821474777
Loïs Openda,RB Leipzig,de Bundesliga,FW,51,0,0,3,0,0.0,0.0,5.294117647058823,0.0,0.0,0.0,0,0.047058823529411764
Loïs Openda,Juventus,it Serie A,"FW,MF",666,1,0,26,6,0.13513513513513514,0.0,3.5135135135135136,0.8108108108108109,0.23076923076923078,0.038461538461538464,1,0.04553014553014553
Gift Orban,Hellas Verona,it Serie A,FW,2027,7,2,85,28,0.3108041440552541,0.08880118401578689,3.774050320670942,1.2432165762210163,0.32941176470588235,0.08235294117647059,9,0.06619925128413477
Gaetano Oristanio,Parma,it Serie A,"FW,MF",859,1,0,24,4,0.10477299185098952,0.0,2.5145518044237485,0.4190919674039581,0.16666666666666666,0.041666666666666664,1,0.03580714008537059
Aimar Oroz,Osasuna,es La Liga,"MF,FW",1917,0,2,28,4,0.0,0.09389671361502347,1.3145539906103285,0.18779342723004694,0.14285714285714285,0.0,2,0.012728221178925404
Riccardo Orsolini,Bologna,it Serie A,"MF,FW",1971,8,1,79,29,0.365296803652968,0.045662100456621,3.6073059360730593,1.324200913242009,0.3670886075949367,0.10126582278481013,9,0.07068441772794123
Ibrahim Osman,Auxerre,fr Ligue 1,"MF,FW",625,0,2,18,6,0.0,0.28800000000000003,2.592,0.8639999999999999,0.3333333333333333,0.0,2,0.026240000000000003
William Osula,Newcastle United,eng Premier League,FW,533,4,0,12,7,0.6754221388367729,0.0,2.026266416510319,1.1819887429643527,0.5833333333333334,0.3333333333333333,4,0.11769856160100063
Philip Otele,Hamburger SV,de Bundesliga,"MF,FW",471,1,1,7,3,0.19108280254777069,0.19108280254777069,1.3375796178343948,0.5732484076433121,0.42857142857142855,0.14285714285714285,2,0.05192599332726721
Mikel Oyarzabal,Real Sociedad,es La Liga,FW,2392,14,3,74,34,0.5267558528428093,0.11287625418060201,2.7842809364548495,1.2792642140468227,0.4594594594594595,0.1891891891891892,17,0.08959369068064721
Pablo,West Ham United,eng Premier League,"MF,FW",636,0,1,8,1,0.0,0.14150943396226415,1.1320754716981132,0.14150943396226415,0.125,0.0,1,0.011635220125786163
Kendry Páez,Strasbourg,fr Ligue 1,"MF,FW",424,1,0,10,4,0.2122641509433962,0.0,2.1226415094339623,0.8490566037735848,0.4,0.1,1,0.04924528301886793
Pablo Pagis,Lorient,fr Ligue 1,"MF,FW",1590,9,3,55,17,0.5094339622641509,0.16981132075471697,3.1132075471698113,0.9622641509433961,0.3090909090909091,0.16363636363636364,12,0.08719268153230417
Isaac Palazón Camacho,Rayo Vallecano,es La Liga,"MF,FW",2248,3,3,52,15,0.1201067615658363,0.1201067615658363,2.0818505338078293,0.6005338078291815,0.28846153846153844,0.057692307692307696,6,0.037250205310703534
Cole Palmer,Chelsea,eng Premier League,"MF,FW",1597,9,1,53,20,0.5072010018785222,0.056355666875391355,2.9868503443957417,1.127113337507827,0.37735849056603776,0.16981132075471697,10,0.0859347124915821
Joaquín Panichelli,Strasbourg,fr Ligue 1,FW,2193,16,1,58,31,0.6566347469220246,0.04103967168262654,2.3803009575923393,1.2722298221614228,0.5344827586206896,0.27586206896551724,17,0.1088887840621413
Lucas Paquetá,West Ham United,eng Premier League,"MF,FW",1511,4,1,23,11,0.23825281270681667,0.05956320317670417,1.369953673064196,0.6551952349437459,0.4782608695652174,0.17391304347826086,5,0.05926970333496388
Fabiano Parisi,Fiorentina,it Serie A,"MF,FW",1359,1,1,22,6,0.06622516556291391,0.06622516556291391,1.456953642384106,0.3973509933774834,0.2727272727272727,0.045454545454545456,2,0.026015118068098204
Leonardo Pavoletti,Cagliari,it Serie A,FW,227,1,1,6,1,0.39647577092511016,0.39647577092511016,2.378854625550661,0.39647577092511016,0.16666666666666666,0.16666666666666666,2,0.07826725403817916
Pedro,Lazio,it Serie A,"FW,MF",818,4,2,19,8,0.4400977995110024,0.2200488997555012,2.0904645476772616,0.8801955990220048,0.42105263157894735,0.21052631578947367,6,0.0846480504439583
Dženan Pejčinović,Wolfsburg,de Bundesliga,FW,1191,7,0,37,16,0.5289672544080605,0.0,2.795969773299748,1.2090680100755666,0.43243243243243246,0.1891891891891892,7,0.08855152381600745
Mateo Pellegrino,Parma,it Serie A,FW,2700,8,1,68,21,0.26666666666666666,0.03333333333333333,2.2666666666666666,0.7,0.3088235294117647,0.11764705882352941,9,0.05708496732026144
Faris Pemi Moumbagna,Cremonese,it Serie A,FW,93,0,0,2,0,0.0,0.0,1.935483870967742,0.0,0.0,0.0,0,0.01720430107526882
Nicolas Pépé,Villarreal,es La Liga,"MF,FW",2126,7,4,56,22,0.29633113828786456,0.16933207902163688,2.3706491063029165,0.9313264346190029,0.39285714285714285,0.125,11,0.062441204139228615
Peque,Sevilla,es La Liga,"MF,FW",918,2,1,14,6,0.19607843137254904,0.09803921568627452,1.3725490196078431,0.5882352941176471,0.42857142857142855,0.14285714285714285,3,0.05144724556489263
Mathias Pereira Lage,St Pauli,de Bundesliga,"MF,FW",2018,2,2,43,15,0.08919722497522299,0.08919722497522299,1.9177403369672943,0.6689791873141724,0.3488372093023256,0.046511627906976744,4,0.03170073985295135
Ayoze Pérez,Villarreal,es La Liga,FW,853,2,3,14,5,0.21101992966002342,0.3165298944900352,1.4771395076201643,0.5275498241500586,0.35714285714285715,0.14285714285714285,5,0.055535086250209344
Francisco Perez,Rayo Vallecano,es La Liga,"MF,FW",1103,2,1,15,8,0.16319129646418856,0.08159564823209428,1.2239347234814144,0.6527651858567542,0.5333333333333333,0.13333333333333333,3,0.04643094590510728
Gaëtan Perrin,Lille,fr Ligue 1,"MF,FW",302,1,0,6,3,0.2980132450331126,0.0,1.7880794701986755,0.8940397350993378,0.5,0.16666666666666666,1,0.06379690949227373
Prosper Peter,Angers,fr Ligue 1,FW,1167,5,0,23,14,0.3856041131105399,0.0,1.7737789203084835,1.0796915167095116,0.6086956521739131,0.21739130434782608,5,0.07809694124660035
Immanuel Pherai,Hamburger SV,de Bundesliga,"FW,MF",35,0,0,1,0,0.0,0.0,2.571428571428571,0.0,0.0,0.0,0,0.022857142857142854
Maximilian Philipp,Freiburg,de Bundesliga,"FW,MF",24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Rayan Philippe,Hamburger SV,de Bundesliga,"FW,MF",1197,5,0,35,14,0.37593984962406013,0.0,2.631578947368421,1.0526315789473684,0.4,0.14285714285714285,5,0.07034252297410191
Roberto Piccoli,Fiorentina,it Serie A,FW,1462,3,1,42,14,0.18467852257181944,0.06155950752393981,2.585499316005472,0.8618331053351573,0.3333333333333333,0.07142857142857142,4,0.04698065272620676
Marvin Pieringer,Heidenheim,de Bundesliga,FW,1441,4,1,28,7,0.2498265093684941,0.062456627342123525,1.7487855655794586,0.43719639139486466,0.25,0.14285714285714285,5,0.057023892138395954
Nicholas Pierini,Sassuolo,it Serie A,"FW,MF",142,0,0,5,2,0.0,0.0,3.1690140845070425,1.267605633802817,0.4,0.0,0,0.028169014084507046
Santiago Pierotti,Lecce,it Serie A,"MF,FW",2261,1,0,29,7,0.039805395842547546,0.0,1.1543564794338788,0.2786377708978328,0.2413793103448276,0.034482758620689655,1,0.019103539782519177
Andrea Pinamonti,Sassuolo,it Serie A,FW,2352,8,3,67,26,0.30612244897959184,0.11479591836734693,2.563775510204082,0.9948979591836735,0.3880597014925373,0.11940298507462686,11,0.06291120925982334
Yeremi Pino,Crystal Palace,eng Premier League,"MF,FW",1886,2,1,41,11,0.09544008483563098,0.04772004241781549,1.9565217391304348,0.5249204665959704,0.2682926829268293,0.04878048780487805,3,0.03234358430540828
Joël Piroe,Leeds United,eng Premier League,FW,228,0,0,11,2,0.0,0.0,4.342105263157895,0.7894736842105263,0.18181818181818182,0.0,0,0.03859649122807018
Damián Pizarro,Le Havre,fr Ligue 1,FW,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Matteo Politano,Napoli,it Serie A,"MF,FW",1948,2,5,45,12,0.09240246406570843,0.23100616016427103,2.0790554414784395,0.5544147843942505,0.26666666666666666,0.044444444444444446,7,0.034453570613734885
Portu,Girona,es La Liga,"FW,MF",474,0,0,9,5,0.0,0.0,1.7088607594936709,0.9493670886075949,0.5555555555555556,0.0,0,0.01518987341772152
Yussuf Poulsen,Hamburger SV,de Bundesliga,FW,301,1,0,7,3,0.29900332225913623,0.0,2.0930232558139537,0.8970099667774086,0.42857142857142855,0.14285714285714285,1,0.06179401993355482
Abdón Prats,Mallorca,es La Liga,FW,113,0,0,4,1,0.0,0.0,3.185840707964602,0.7964601769911505,0.25,0.0,0,0.02831858407079646
Javi Puado,Espanyol,es La Liga,"MF,FW",674,2,0,15,9,0.26706231454005935,0.0,2.0029673590504453,1.201780415430267,0.6,0.13333333333333333,2,0.05752720079129575
Christian Pulisic,Milan,it Serie A,FW,1517,8,3,49,23,0.47462096242584045,0.17798286090969018,2.907053394858273,1.3645352669742914,0.46938775510204084,0.16326530612244897,11,0.08367481468526765
Kenny Quetant,Le Havre,fr Ligue 1,FW,372,1,0,8,2,0.24193548387096775,0.0,1.935483870967742,0.4838709677419355,0.25,0.125,1,0.05403225806451614
Dani Raba,Valencia,es La Liga,FW,261,0,1,7,1,0.0,0.3448275862068965,2.413793103448276,0.3448275862068965,0.14285714285714285,0.0,1,0.025287356321839084
Largie Ramazani,Valencia,es La Liga,"MF,FW",1055,6,1,42,18,0.5118483412322274,0.08530805687203792,3.5829383886255926,1.5355450236966823,0.42857142857142855,0.14285714285714285,7,0.08639133378469871
Gonçalo Ramos,Paris Saint-Germain,fr Ligue 1,FW,1175,6,1,55,25,0.4595744680851064,0.07659574468085106,4.212765957446808,1.9148936170212765,0.45454545454545453,0.10909090909090909,7,0.08258413926499034
Grant Ranos,Gladbach,de Bundesliga,FW,119,1,0,4,2,0.7563025210084033,0.0,3.0252100840336134,1.5126050420168067,0.5,0.25,1,0.11386554621848739
Raphinha,Barcelona,es La Liga,"MF,FW",1291,11,3,58,19,0.7668474051123161,0.209140201394268,4.043377226955848,1.3245546088303641,0.3275862068965517,0.1896551724137931,14,0.1136862629877935
Marcus Rashford,Barcelona,es La Liga,"MF,FW",1491,7,6,70,27,0.4225352112676056,0.3621730382293763,4.225352112676056,1.6297786720321932,0.38571428571428573,0.1,13,0.08224010731052986
Giacomo Raspadori,Atlético Madrid,es La Liga,FW,236,0,1,7,3,0.0,0.3813559322033898,2.669491525423729,1.1440677966101696,0.42857142857142855,0.0,1,0.027966101694915254
Petar Ratkov,Lazio,it Serie A,FW,233,0,0,6,1,0.0,0.0,2.3175965665236054,0.38626609442060084,0.16666666666666666,0.0,0,0.020600858369098717
Raúl,Osasuna,es La Liga,FW,837,6,0,32,20,0.6451612903225806,0.0,3.440860215053763,2.1505376344086025,0.625,0.1875,6,0.09962664277180407
Rodrigo Ribeiro,Augsburg,de Bundesliga,FW,564,2,0,25,7,0.3191489361702128,0.0,3.9893617021276597,1.1170212765957448,0.28,0.08,2,0.06706382978723405
Richarlison,Tottenham Hotspur,eng Premier League,"FW,MF",1623,9,4,50,22,0.49907578558225507,0.22181146025878004,2.7726432532347505,1.2199630314232903,0.44,0.18,13,0.08750955021565003
Patrick Roberts,Sunderland,eng Premier League,"FW,MF",28,0,0,1,0,0.0,0.0,3.214285714285714,0.0,0.0,0.0,0,0.02857142857142857
Álvaro Rodríguez,Elche,es La Liga,FW,1835,5,5,60,18,0.24523160762942778,0.24523160762942778,2.9427792915531334,0.8828337874659401,0.3,0.08333333333333333,10,0.057538601271571295
Dani Rodríguez,Mallorca,es La Liga,"FW,MF",68,0,0,1,0,0.0,0.0,1.3235294117647058,0.0,0.0,0.0,0,0.011764705882352941
Rodrygo,Real Madrid,es La Liga,"MF,FW",684,1,3,27,11,0.13157894736842105,0.39473684210526316,3.552631578947368,1.4473684210526314,0.4074074074074074,0.037037037037037035,4,0.04980506822612086
Isaac Romero,Sevilla,es La Liga,"FW,MF",1318,4,0,36,13,0.27314112291350534,0.0,2.4582701062215477,0.8877086494688922,0.3611111111111111,0.1111111111111111,4,0.057427078064407354
Iván Romero,Levante,es La Liga,"FW,MF",2043,7,1,56,17,0.30837004405286345,0.04405286343612335,2.4669603524229076,0.748898678414097,0.30357142857142855,0.125,8,0.06249388154674499
Rômulo,RB Leipzig,de Bundesliga,FW,2016,9,4,58,26,0.40178571428571425,0.17857142857142855,2.589285714285714,1.1607142857142856,0.4482758620689655,0.15517241379310345,13,0.07567733990147783
Salomón Rondón,Oviedo,es La Liga,FW,1032,2,0,24,5,0.1744186046511628,0.0,2.0930232558139537,0.436046511627907,0.20833333333333334,0.08333333333333333,2,0.043798449612403104
Lucas Rosier,Rennes,fr Ligue 1,FW,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Jonathan Rowe,Bologna,it Serie A,"MF,FW",1365,2,1,41,14,0.13186813186813187,0.06593406593406594,2.7032967032967035,0.9230769230769231,0.34146341463414637,0.04878048780487805,3,0.040964888769766825
Jonathan Rowe,Marseille,fr Ligue 1,FW,62,0,0,5,0,0.0,0.0,7.258064516129032,0.0,0.0,0.0,0,0.06451612903225806
Abel Ruiz,Girona,es La Liga,FW,187,0,0,5,1,0.0,0.0,2.406417112299465,0.48128342245989303,0.2,0.0,0,0.021390374331550804
Jacen Russell-Rowe,Toulouse,fr Ligue 1,FW,350,1,0,9,2,0.2571428571428571,0.0,2.314285714285714,0.5142857142857142,0.2222222222222222,0.1111111111111111,1,0.05536507936507937
Georginio Rutter,Brighton,eng Premier League,"MF,FW",1717,3,3,39,13,0.15725101921956902,0.15725101921956902,2.044263249854397,0.6814210832847991,0.3333333333333333,0.07692307692307693,6,0.04299090542538417
Alexander Røssing-Lelesiit,Hamburger SV,de Bundesliga,"FW,MF",321,0,1,2,2,0.0,0.2803738317757009,0.5607476635514018,0.5607476635514018,1.0,0.0,1,0.00809968847352025
Elias Saad,Augsburg,de Bundesliga,"MF,FW",497,0,0,6,3,0.0,0.0,1.0865191146881288,0.5432595573440644,0.5,0.0,0,0.0096579476861167
Umar Sadiq,Valencia,es La Liga,FW,741,3,2,19,7,0.3643724696356275,0.242914979757085,2.3076923076923075,0.8502024291497976,0.3684210526315789,0.15789473684210525,5,0.07260458839406209
Umar Sadiq,Real Sociedad,es La Liga,FW,153,0,0,4,0,0.0,0.0,2.3529411764705883,0.0,0.0,0.0,0,0.020915032679738564
